CRN_final,cohort,grant_date_real,grant_year,Award Offered (£),Sector,Enterprise Size,enterprise_size_clean,Is Lead Participant,Innovate UK Product Type,prior_iuk_grant_received,total_iuk_grants,grant_rank,Address Region,is_crf,prior_source_grant,inc_date,company_age_at_grant,R/O Postal region,Legal form,SME indicator,Number of current directors,no_financial_data,pregrant_year,pregrant_current_assets,pregrant_current_liabilities,pregrant_total_assets,pregrant_long_term_liabilities,pregrant_net_tangible_assets,pregrant_fixed_assets,pregrant_turnover,pregrant_profit_loss,pregrant_creditors,pregrant_total_liabilities,pregrant_net_assets,pregrant_current_ratio,pregrant_leverage_ratio,pregrant_working_capital,pregrant_profit_margin,pregrant_roa,corporate_psc_flag,sic_code_dg,accounts_overdue,last_accounts_date,n_grant_rows,total_award_allgrants,first_grant_year,last_grant_year,prior_iuk_grant_received_ever,survival_36m_final,follow_on_equity_3yr,further_grant_bh
08964743,Cohort C,2017-03-01,2017,44000.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,4.0,1.0,West Midlands,False,,2014-03-28,2.9,Southern,Private Limited,1.0,2,0,2016,322,-71326.0,1337,,-69989,1015.0,,,,-71326.0,-69989.0,0.0105,27.9682898000876,-71004.0,,,0,71122.0,0,2025-09-29,1,44000.0,2017,2017,1.0,1,,
07436582,Cohort C,2017-03-01,2017,66861.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,West Midlands,False,,2010-11-11,6.3,Yorks & Humberside,Private Limited,1.0,0,0,2016,237624,-244840.0,245533,,693,7909.0,,,,-244840.0,693.0,0.971,0.997177568799306,-7216.0,,,0,72110.0,0,2024-12-10,1,66861.0,2017,2017,0.0,1,,
08771953,Cohort C,2017-04-01,2017,67516.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,6.0,1.0,London,False,,2013-12-11,3.3,London Inner,Guarantee,1.0,5,0,2016,5179,-6455.0,7128,,673,1949.0,9714.0,-1017.0,,-6455.0,673.0,0.802,0.9055836139169473,-1276.0,-0.105,-0.143,0,71122.0,0,2026-05-23,1,67516.0,2017,2017,1.0,1,,
07935518,Cohort C,2017-04-01,2017,118220.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,8.0,1.0,South East,False,,2012-03-02,5.1,South Eastern,Private Limited,1.0,3,0,2016,49650,-14088.0,49650,-23789.0,35562,,98896.0,18000.0,,-37877.0,11773.0,3.524,0.7628801611278953,35562.0,0.182,0.363,0,35130.0,0,2025-11-28,1,118220.0,2017,2017,1.0,1,,
09829727,Cohort C,2017-04-01,2017,110960.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,10.0,1.0,London,False,,2015-10-19,1.5,Eastern,Private Limited,1.0,7,0,2016,42029,-42157.0,42734,-141.0,577,705.0,,,,-42298.0,436.0,0.997,0.9897973510553657,-128.0,,,0,72190.0,0,2025-11-25,1,110960.0,2017,2017,1.0,1,,
SC458432,Cohort C,2017-04-01,2017,150760.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,Scotland,False,,2013-05-09,3.9,Scotland,Private Limited,1.0,4,0,2016,17291,-39262.0,17868,,-21394,577.0,,,,-39262.0,-21394.0,0.44,2.197336019700022,-21971.0,,,0,72190.0,0,2025-06-10,1,150760.0,2017,2017,0.0,1,,
08589358,Cohort C,2017-04-01,2017,139891.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,2.0,1.0,London,False,,2013-06-28,3.8,London Inner,Private Limited,1.0,3,0,2016,185530,-15162.0,185723,,170561,193.0,,,,-15162.0,170561.0,12.237,0.08163770776909698,170368.0,,,0,27110.0,0,2026-06-05,1,139891.0,2017,2017,1.0,1,,
00995699,Cohort C,2017-04-01,2017,15520.0,Clean Growth & Infrastructure,Small,Small,No,Feasibility Studies,0.0,1.0,1.0,West Midlands,False,,1970-11-30,46.3,East Midlands,Private Limited,1.0,2,0,2016,2155276,-727867.0,10686527,-7639654.0,9958660,8531251.0,5876479.0,-716410.0,-406009.0,-8367521.0,2319006.0,2.961,0.782997226320581,1427409.0,-0.122,-0.067,0,1460.0,0,2026-01-17,1,15520.0,2017,2017,0.0,1,,
SC215385,Cohort C,2017-04-01,2017,32586.0,Clean Growth & Infrastructure,Micro,Micro,No,Feasibility Studies,0.0,1.0,1.0,Scotland,False,,2001-05-02,15.9,Scotland,Guarantee,1.0,0,0,2016,56737,-27625.0,57298,,29673,561.0,189768.0,3899.0,-18222.0,-27625.0,29673.0,2.054,0.4821285210653077,29112.0,0.021,0.068,0,85590.0,1,2021-10-13,1,32586.0,2017,2017,0.0,1,,
03576615,Cohort C,2017-04-01,2017,69951.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,South East,False,,1998-05-06,18.9,Southern,Private Limited,1.0,2,0,2016,527194,-140406.0,562382,-6724.0,421976,35188.0,,,,-147130.0,415252.0,3.755,0.2616193263653531,386788.0,,,0,71129.0,0,2025-12-15,1,69951.0,2017,2017,0.0,1,,
SC471006,Cohort C,2017-04-01,2017,67508.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,Scotland,False,,2014-02-26,3.1,Scotland,Private Limited,1.0,1,0,2016,52922,-67866.0,54430,,-13436,1508.0,,,,-67866.0,-13436.0,0.78,1.246849164063935,-14944.0,,,0,26512.0,0,2026-06-04,1,67508.0,2017,2017,0.0,1,,
01501167,Cohort C,2017-04-01,2017,62798.0,Clean Growth & Infrastructure,Small,Small,Yes,Feasibility Studies,1.0,3.0,1.0,East of England,False,,1980-11-06,36.4,Eastern,Private Limited,1.0,4,0,2016,228686,-67530.0,253903,,177250,25217.0,,,,-67530.0,186373.0,3.386,0.2659677120790223,161156.0,,,0,72190.0,0,2026-02-27,1,62798.0,2017,2017,1.0,1,,
09072667,Cohort C,2017-04-01,2017,73011.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,3.0,1.0,North West,False,,2014-05-06,2.9,North West,Private Limited,1.0,0,0,2016,45840,-33701.0,54145,-168544.0,12650,8305.0,,,2435.0,-202245.0,-148100.0,1.36,3.735247945331979,12139.0,,,0,74901.0,1,2022-09-29,1,73011.0,2017,2017,1.0,1,,
01684362,Cohort C,2017-04-01,2017,217219.0,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,1.0,2.0,1.0,East of England,False,,1982-06-12,34.8,Eastern,Private Limited,1.0,2,0,2016,4078261,-1904134.0,9199596,-1210187.0,7204636,5121335.0,,,,-3114321.0,6085275.0,2.142,0.3385280179694847,2174127.0,,,0,46690.0,0,2025-12-18,1,217219.0,2017,2017,1.0,1,,
09617215,Cohort C,2017-04-01,2017,34196.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,6.0,1.0,South East,False,,2015-01-06,2.2,Southern,Private Limited,1.0,3,0,2016,37076,-17387.0,92899,-461000.0,21884,55823.0,,,,-478387.0,-385488.0,2.132,5.149538746380478,19689.0,,,0,32990.0,0,2026-03-31,1,34196.0,2017,2017,1.0,1,,
08873073,Cohort C,2017-04-01,2017,68446.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,London,False,,2014-03-02,3.1,Northern,Private Limited,1.0,0,0,2016,25819,-49245.0,26869,,-22376,1050.0,,,,-49245.0,-22376.0,0.524,1.832781272097957,-23426.0,,,0,62090.0,1,2023-07-25,1,68446.0,2017,2017,0.0,1,,
03879156,Cohort C,2017-04-01,2017,0.0,Clean Growth & Infrastructure,Medium,Medium,No,Collaborative R&D,1.0,3.0,1.0,West Midlands,False,,1999-12-11,17.3,West Midlands,Private Limited,0.0,4,0,2016,525762000,-145378000.0,566991000,-134378000.0,395503000,41229000.0,307236000.0,31020000.0,-1905000.0,-279756000.0,287235000.0,3.617,0.4934046572167812,380384000.0,0.101,0.055,0,25210.0,0,2025-09-16,1,0.0,2017,2017,1.0,1,,
07300839,Cohort C,2017-04-01,2017,845666.0,Clean Growth & Infrastructure,Small,Small,Yes,Collaborative R&D,1.0,9.0,1.0,East of England,False,,2010-01-07,7.2,Southern,Private Limited,1.0,2,0,2016,155053,-70610.0,158651,-3668.0,88041,3598.0,287123.0,-229867.0,10089.0,-74278.0,84373.0,2.196,0.4681848838015518,84443.0,-0.801,-1.449,0,72190.0,0,2025-09-30,1,845666.0,2017,2017,1.0,1,,
04531745,Cohort C,2017-04-01,2017,73665.0,Clean Growth & Infrastructure,Small,Small,Yes,Collaborative R&D,1.0,2.0,1.0,South East,False,,2002-11-09,14.4,Eastern,Private Limited,1.0,2,0,2016,769584,-446813.0,783035,,336222,13451.0,,,,-446813.0,336222.0,1.722,0.5706168945194021,322771.0,,,0,72190.0,0,2026-04-21,1,73665.0,2017,2017,1.0,1,,
04891403,Cohort C,2017-04-01,2017,138753.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,0.0,1.0,1.0,South West,False,,2003-08-09,13.6,South Western,Private Limited,1.0,0,0,2016,9160,-71531.0,10601,-3100.0,-60930,1441.0,,,,-74631.0,-64030.0,0.128,7.039996226771059,-62371.0,,,0,61900.0,1,2021-06-30,1,138753.0,2017,2017,0.0,1,,
01291233,Cohort C,2017-04-01,2017,18078.0,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,1.0,2.0,1.0,West Midlands,False,,1976-12-17,40.3,West Midlands,Private Limited,1.0,2,0,2016,192858,-40655.0,193373,,152718,515.0,,,,-40655.0,152718.0,4.744,0.2102413470339706,152203.0,,,0,26301.0,0,2026-04-10,1,18078.0,2017,2017,1.0,1,,
09361913,Cohort C,2017-04-01,2017,38321.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,4.0,1.0,South East,False,,2014-12-19,2.3,London Outer,Private Limited,1.0,2,0,2016,120,-26502.0,120,,-26382,,,,,-26502.0,-26382.0,0.0105,27.9682898000876,-26382.0,,,0,72190.0,0,2025-12-17,1,38321.0,2017,2017,1.0,1,,
SC445554,Cohort B,2017-05-01,2017,238279.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,9.0,1.0,Scotland,False,,2013-03-20,4.1,Scotland,Private Limited,1.0,5,0,2016,130002,-68449.0,167329,-10262.0,98880,37327.0,,,,-78711.0,88618.0,1.899,0.4703966437377861,61553.0,,,0,82990.0,0,2026-03-02,1,238279.0,2017,2017,1.0,1,0.0,1.0
02168579,Cohort C,2017-05-01,2017,94298.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,3.0,1.0,South East,False,,1987-09-23,29.6,Southern,Private Limited,1.0,2,0,2016,226781,-28323.0,228183,-103668.0,199860,1402.0,,,,-131991.0,96192.0,8.007,0.5784436176226976,198458.0,,,0,72200.0,0,2025-12-19,1,94298.0,2017,2017,1.0,1,,
06392792,Cohort C,2017-05-01,2017,195805.0,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,South East,False,,2007-08-10,9.7,Southern,Private Limited,1.0,0,0,2016,71314,-49850.0,74992,-995.0,25142,3678.0,,,,-50845.0,24147.0,1.431,0.6780056539364199,21464.0,,,0,71122.0,1,2022-07-13,1,195805.0,2017,2017,0.0,1,,
01801446,Cohort B,2017-06-01,2017,165528.0,AI & Data Economy,Medium,Medium,No,Collaborative R&D,1.0,2.0,1.0,South East,False,,1984-03-20,33.2,Southern,Private Limited,1.0,3,0,2016,13197000,-5950000.0,16581000,-853000.0,7434000,3384000.0,15458000.0,3559000.0,-217000.0,-6803000.0,9778000.0,2.218,0.4102888848682227,7247000.0,0.23,0.215,0,26511.0,0,2025-02-27,1,165528.0,2017,2017,1.0,1,,
07633047,Cohort C,2017-06-01,2017,521550.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,1.0,10.0,1.0,South East,False,,2011-05-13,6.1,South Western,Private Limited,1.0,7,0,2016,396846,-112630.0,396846,,284216,,,,,-112630.0,284216.0,3.523,0.2838128644360785,284216.0,,,0,72110.0,0,2026-05-29,1,521550.0,2017,2017,1.0,1,,
SC289495,Cohort C,2017-06-01,2017,22567.0,Clean Growth & Infrastructure,Micro,Micro,No,Feasibility Studies,0.0,1.0,1.0,Scotland,False,,2005-08-26,11.8,Scotland,Private Limited,1.0,4,0,2016,956627,-735819.0,1301805,-15078.0,565986,345178.0,,,,-750897.0,550908.0,1.3,0.5768121953748834,220808.0,,,0,46740.0,0,2025-06-20,1,22567.0,2017,2017,0.0,1,,
NI035239,Cohort C,2017-06-01,2017,125800.0,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,0.0,1.0,1.0,Northern Ireland,False,,1998-11-23,18.5,Northern Ireland,Private Limited,1.0,2,0,2016,189821,-865791.0,2528175,-556940.0,1596949,2338354.0,,,,-1422731.0,1105444.0,0.219,0.5627502051875365,-675970.0,,,0,25990.0,0,2025-12-09,1,125800.0,2017,2017,0.0,1,,
03343315,Cohort C,2017-06-01,2017,16317.0,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,1.0,2.0,1.0,East of England,False,,1997-01-04,20.4,East Midlands,Private Limited,1.0,0,0,2016,1333202,-206869.0,1711362,-58655.0,1504493,378160.0,,,,-265524.0,1445838.0,6.445,0.1551536144895119,1126333.0,,,0,46140.0,1,2024-10-16,1,16317.0,2017,2017,1.0,1,,
04925854,Cohort C,2017-06-01,2017,92472.0,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,1.0,2.0,1.0,London,False,,2003-08-10,13.8,London Inner,Private Limited,1.0,3,0,2016,1031876,-932915.0,1056353,,123438,24477.0,3242142.0,104931.0,236694.0,-932915.0,123438.0,1.106,0.8831470161962904,98961.0,0.032,0.099,0,71122.0,0,2026-03-24,1,92472.0,2017,2017,1.0,1,,
SC360523,Cohort C,2017-06-01,2017,53840.0,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,Scotland,False,,2009-02-06,8.3,Scotland,Private Limited,1.0,3,0,2016,711,-57268.0,1492,-156.0,-55776,781.0,,,,-57424.0,-55932.0,0.012,27.9682898000876,-56557.0,,,0,52290.0,0,2025-10-02,1,53840.0,2017,2017,0.0,1,,
07072191,Cohort C,2017-07-01,2017,69843.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,6.0,1.0,East of England,False,,2009-11-11,7.6,Eastern,Private Limited,1.0,2,0,2016,26743,,26743,-49316.0,26743,,,,,,,,,,,,0,72190.0,0,2024-12-10,1,69843.0,2017,2017,1.0,1,,
09219565,Cohort C,2017-08-01,2017,110922.0,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2014-09-16,2.9,Northern,Private Limited,1.0,1,0,2016,40644,-7441.0,51208,,43767,10564.0,,,387.0,-7441.0,43767.0,5.462,0.1453093266677082,33203.0,,,0,74909.0,0,2025-03-12,1,110922.0,2017,2017,0.0,1,,
07022645,Cohort C,2017-08-01,2017,432373.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,1.0,5.0,1.0,Yorkshire and The Humber,False,,2009-09-17,7.9,Yorks & Humberside,Private Limited,1.0,2,0,2016,210209,-29399.0,213636,-52398.0,184237,3427.0,,,,-81797.0,131839.0,7.15,0.3828802261791084,180810.0,,,0,82990.0,0,2025-09-13,1,432373.0,2017,2017,1.0,1,,
02570711,Cohort C,2017-08-01,2017,306635.0,Clean Growth & Infrastructure,Small,Small,Yes,Collaborative R&D,0.0,1.0,1.0,South West,False,,1990-12-24,26.6,Southern,Private Limited,1.0,3,0,2016,683206,-178406.0,2113610,-313409.0,700644,1430404.0,,,,-491815.0,1621795.0,3.83,0.2326895690311836,504800.0,,,0,26309.0,0,2025-11-27,1,306635.0,2017,2017,0.0,1,,
06352633,Cohort C,2017-08-01,2017,56594.0,Clean Growth & Infrastructure,Small,Small,Yes,Feasibility Studies,0.0,1.0,1.0,South West,False,,2007-08-28,9.9,South Western,Private Limited,1.0,2,0,2016,209412,-161864.0,214918,,53054,5506.0,,,,-161864.0,53054.0,1.294,0.7531430592132814,47548.0,,,0,62020.0,0,2026-05-29,1,56594.0,2017,2017,0.0,1,,
03564748,Cohort C,2017-08-01,2017,131096.7,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,South East,False,,1998-05-15,19.2,Southern,Private Limited,1.0,0,0,2016,229661,-140117.0,229662,,89545,1.0,,,,-140117.0,89545.0,1.639,0.6101009309332845,89544.0,,,0,49100.0,1,2023-07-27,1,131096.7,2017,2017,0.0,1,,
04512334,Cohort C,2017-08-01,2017,82861.8,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,Yorkshire and The Humber,False,,2002-08-15,15.0,Yorks & Humberside,Private Limited,1.0,0,0,2016,12784,-15229.0,13430,,-1799,646.0,,,,-15229.0,-1799.0,0.839,1.133953834698436,-2445.0,,,0,52220.0,1,2022-03-25,1,82861.8,2017,2017,0.0,1,,
02608951,Cohort C,2017-08-01,2017,42248.82,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,0.0,1.0,1.0,Yorkshire and The Humber,False,,1991-09-05,25.9,Yorks & Humberside,Private Limited,1.0,1,0,2016,163816,-302417.0,169930,-18692.0,-132487,6114.0,,,,-321109.0,-151179.0,0.542,1.889654563643853,-138601.0,,,0,73200.0,0,2026-04-22,1,42248.82,2017,2017,0.0,1,,
07652880,Cohort B,2017-09-01,2017,118899.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,3.0,1.0,North West,False,,2011-05-31,6.3,North West,Private Limited,1.0,2,0,2016,298911,-81353.0,587720,-4056.0,506367,288809.0,,,,-85409.0,502311.0,3.674,0.1453226025998775,217558.0,,,0,26110.0,0,2026-04-30,1,118899.0,2017,2017,1.0,1,0.0,1.0
05782669,Cohort B,2017-09-01,2017,26431.0,AI & Data Economy,Micro,Micro,No,Feasibility Studies,0.0,1.0,1.0,East of England,False,,2006-04-18,11.4,Eastern,Private Limited,1.0,2,0,2016,115917,-83700.0,260188,-438.0,33168,144271.0,,,,-84138.0,176050.0,1.385,0.3233738681261242,32217.0,,,0,70229.0,0,2025-06-13,1,26431.0,2017,2017,0.0,1,,
03923966,Cohort C,2017-09-01,2017,210000.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,South East,False,,2000-11-02,16.8,London Outer,Private Limited,1.0,4,0,2016,87633,-999.0,113598,,86634,25965.0,,,,-999.0,112599.0,87.721,0.01159327931658461,86634.0,,,0,6200.0,0,2026-04-21,1,210000.0,2017,2017,0.0,1,,
08508966,Cohort C,2017-09-01,2017,31911.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,16.0,1.0,South East,False,,2013-04-29,4.3,Southern,Private Limited,1.0,3,0,2016,652319,-1554778.0,1609570,,54792,957251.0,,,,-1554778.0,54792.0,0.42,0.9659586100635573,-902459.0,,,0,74901.0,0,2025-06-06,1,31911.0,2017,2017,1.0,1,,
06829247,Cohort C,2017-09-01,2017,107283.0,Clean Growth & Infrastructure,Micro,Micro,No,Feasibility Studies,1.0,6.0,1.0,South East,False,,2009-02-25,8.5,Southern,Private Limited,1.0,2,0,2016,13301,-13272.0,13301,,29,,,,,-13272.0,29.0,1.002,0.9978197128035486,29.0,,,0,70229.0,0,2025-09-13,1,107283.0,2017,2017,1.0,1,,
08328950,Cohort C,2017-09-01,2017,78778.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,3.0,1.0,London,False,,2012-12-12,4.7,Southern,Private Limited,1.0,2,0,2016,36542,-43241.0,58662,-25300.0,15421,22120.0,,,,-68541.0,-9879.0,0.845,1.168405441341925,-6699.0,,,0,32990.0,0,2025-09-25,1,78778.0,2017,2017,1.0,1,,
07167633,Cohort C,2017-09-01,2017,46428.0,Clean Growth & Infrastructure,Small,Small,Yes,Feasibility Studies,0.0,1.0,1.0,East Midlands,False,,2010-02-24,7.5,North West,Private Limited,1.0,0,0,2016,172721,-34900.0,324133,,289233,151412.0,,,,-34900.0,289233.0,4.949,0.1076718507526232,137821.0,,,0,16290.0,1,2021-07-19,1,46428.0,2017,2017,0.0,1,,
06097205,Cohort C,2017-09-01,2017,260028.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,1.0,3.0,1.0,Wales,False,,2007-12-02,9.7,North West,Private Limited,1.0,1,0,2016,2607937,-2781436.0,2884808,,-103680,276871.0,,,257605.0,-2781436.0,103372.0,0.938,0.9641667660378092,-173499.0,,,0,35110.0,0,2025-06-17,1,260028.0,2017,2017,1.0,1,,
04716961,Cohort C,2017-09-01,2017,30427.0,Clean Growth & Infrastructure,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,North West,False,,2003-03-31,14.4,North West,Private Limited,1.0,2,0,2016,374157,-255682.0,379177,-609.0,123495,5020.0,,,,-256291.0,122886.0,1.463,0.6759138871819756,118475.0,,,0,26110.0,0,2025-12-18,1,30427.0,2017,2017,0.0,1,,
09245777,Cohort C,2017-09-01,2017,239255.0,Clean Growth & Infrastructure,Small,Small,Yes,Collaborative R&D,0.0,1.0,1.0,South West,False,,2014-02-10,3.6,South Western,Private Limited,1.0,4,0,2016,186012,-281273.0,220195,,-61078,34183.0,,,,-281273.0,-61078.0,0.661,1.277381411930334,-95261.0,,,0,71122.0,0,2026-01-08,1,239255.0,2017,2017,0.0,1,,
SC292116,Cohort C,2017-09-01,2017,466238.0,Clean Growth & Infrastructure,Small,Small,No,Collaborative R&D,1.0,4.0,1.0,Scotland,False,,2005-10-21,11.9,Scotland,Private Limited,1.0,4,0,2016,941602,-663201.0,7201644,-2871090.0,6524147,6260042.0,,,,-3534291.0,3667353.0,1.42,0.4907616927468228,278401.0,,,0,74909.0,0,2025-09-12,1,466238.0,2017,2017,1.0,1,,
08767350,Cohort C,2017-09-01,2017,69040.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,South East,False,,2013-08-11,4.1,Southern,Private Limited,1.0,1,0,2016,28828,-327419.0,28828,,-298591,,,,,-327419.0,-298591.0,0.088,11.3576730956015,-298591.0,,,0,20590.0,0,2025-10-27,1,69040.0,2017,2017,0.0,1,,
09010309,Cohort C,2017-09-01,2017,69903.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,East Midlands,False,,2014-04-24,3.4,North West,Private Limited,1.0,1,0,2016,115042,-24077.0,118066,,93989,3024.0,,,,-24077.0,93989.0,4.778,0.2039283112835194,90965.0,,,0,62020.0,0,2026-02-02,1,69903.0,2017,2017,0.0,1,,
04543413,Cohort C,2017-09-01,2017,64723.0,Clean Growth & Infrastructure,Medium,Medium,Yes,Feasibility Studies,1.0,3.0,1.0,London,False,,2002-09-24,14.9,London Inner,Private Limited,1.0,3,0,2016,95770,-41461.0,109590,-2764.0,68129,13820.0,,,,-44225.0,65365.0,2.31,0.403549593941053,54309.0,,,0,62012.0,0,2025-06-30,1,64723.0,2017,2017,1.0,1,,
02720198,Cohort C,2017-09-01,2017,8947.0,Clean Growth & Infrastructure,Micro,Micro,No,Feasibility Studies,0.0,1.0,1.0,South West,False,,1992-03-06,25.5,Southern,Private Limited,1.0,1,0,2016,258465,-43169.0,266079,,222910,7614.0,,,,-43169.0,222910.0,5.987,0.1622412892411652,215296.0,,,0,71121.0,0,2025-07-30,1,8947.0,2017,2017,0.0,1,,
06922927,Cohort C,2017-09-01,2017,60437.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,South West,False,,2009-03-06,8.5,Southern,Private Limited,1.0,0,0,2016,774,-214930.0,60623,,-154307,59849.0,,,,-214930.0,-154307.0,0.0105,3.545354073536446,-214156.0,,,0,49390.0,1,2023-07-25,1,60437.0,2017,2017,0.0,1,,
09444791,Cohort C,2017-09-01,2017,80123.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,East of England,False,,2015-02-17,2.5,Southern,Private Limited,1.0,2,0,2016,90400,-25000.0,90600,-15000.0,65600,200.0,,,,-40000.0,50600.0,3.616,0.4415011037527594,65400.0,,,0,64209.0,0,2025-09-19,1,80123.0,2017,2017,0.0,1,,
07693175,Cohort C,2017-09-01,2017,781429.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,1.0,4.0,1.0,London,False,,2011-05-07,6.3,Northern,"Public, Quoted",1.0,6,0,2016,78225,-12012.0,136336,,66313,58111.0,,,,-12012.0,124324.0,6.512,0.08810585612017369,66213.0,,,0,72190.0,0,2025-09-30,1,781429.0,2017,2017,1.0,1,,
09873446,Cohort C,2017-09-01,2017,69890.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,1.0,6.0,1.0,London,False,,2015-11-16,1.8,London Inner,Private Limited,1.0,2,0,2016,235713,-124041.0,239822,-117363.0,115781,4109.0,,,,-241404.0,-1582.0,1.9,1.006596559114677,111672.0,,,0,63990.0,0,2025-08-27,1,69890.0,2017,2017,1.0,1,,
SC501215,Cohort B,2017-10-01,2017,250226.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,7.0,1.0,Scotland,False,,2015-03-23,2.5,Scotland,Private Limited,1.0,1,0,2016,65867,-50432.0,66568,-15708.0,16136,701.0,,,,-66140.0,428.0,1.306,0.9935704843167888,15435.0,,,0,26701.0,0,2025-08-19,1,250226.0,2017,2017,1.0,1,0.0,1.0
03587610,Cohort B,2017-10-01,2017,126910.0,AI & Data Economy,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,West Midlands,False,,1998-06-25,19.3,West Midlands,Private Limited,1.0,2,0,2016,38976,-9181.0,39875,,30694,899.0,,,,-9181.0,30694.0,4.245,0.2302445141065831,29795.0,,,0,70229.0,0,2025-12-15,1,126910.0,2017,2017,0.0,1,,
SC331391,Cohort B,2017-10-01,2017,30018.0,AI & Data Economy,Small,Small,No,Feasibility Studies,1.0,5.0,1.0,Scotland,False,,2007-09-25,10.0,Scotland,Private Limited,1.0,6,0,2016,758819,-99712.0,835104,-245182.0,726804,76285.0,,,34205.0,-344894.0,490210.0,7.61,0.412995267655286,659107.0,,,0,26511.0,0,2025-11-14,1,30018.0,2017,2017,1.0,1,,
SC347669,Cohort B,2017-10-01,2017,129203.0,AI & Data Economy,Small,Small,Yes,Feasibility Studies,1.0,8.0,1.0,Scotland,False,,2008-08-27,9.1,Scotland,Private Limited,1.0,7,0,2016,202246,-123505.0,240704,,110531,38458.0,,,,-123505.0,117199.0,1.638,0.5130990760436054,78741.0,,,0,74100.0,0,2025-11-14,1,129203.0,2017,2017,1.0,1,,
09255774,Cohort B,2017-10-01,2017,42520.0,AI & Data Economy,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,East Midlands,False,,2014-09-10,3.1,East Midlands,Private Limited,1.0,1,0,2016,41046,-17206.0,45142,,27936,4096.0,,,,-17206.0,27936.0,2.386,0.3811528066988614,23840.0,,,0,59112.0,0,2025-11-18,1,42520.0,2017,2017,0.0,1,,
04755217,Cohort C,2017-10-01,2017,24995.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Feasibility Studies,0.0,1.0,1.0,South West,False,,2003-07-05,14.2,South Western,Private Limited,1.0,3,0,2016,386501,-370425.0,388156,,17731,1655.0,,,,-370425.0,17731.0,1.043,0.9543199126124547,16076.0,,,0,28990.0,0,2025-05-14,1,24995.0,2017,2017,0.0,1,,
